track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
209,Boyce Avenue,"Cover Sessions, Vol. 3",Thinking out Loud,56,278640,False,0.702,0.326,-6.638,1,0.0272,0.705,0.0,0.168,0.628,79.904,acoustic
210,Jonah Baker,Covers,Perfect / Style,37,212864,False,0.593,0.292,-12.755,1,0.0364,0.828,0.0,0.174,0.375,111.121,acoustic
211,The Civil Wars,Barton Hollow,Poison & Wine,54,219466,False,0.285,0.186,-12.729,1,0.0288,0.76,7.3e-05,0.104,0.203,153.848,acoustic
212,Howie Day,Stop All The World Now,Collide,66,249120,False,0.636,0.625,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,acoustic
213,Ingrid Michaelson,Be OK,You And I,63,148400,False,0.698,0.285,-7.632,1,0.0553,0.927,0.0,0.0883,0.53,135.027,acoustic
214,Zack Tabudlo;Billkin,Give Me Your Forever,Give Me Your Forever (ft. Billkin),58,244800,False,0.601,0.439,-7.589,1,0.0269,0.0642,0.0,0.0942,0.275,99.976,acoustic
215,Landon Pigg,Coffee Shop,Falling in Love at a Coffee Shop,55,270840,False,0.332,0.298,-14.174,1,0.0569,0.875,0.00784,0.114,0.243,83.555,acoustic
216,Anna Nalick,Wreck of the Day,Breathe (2 AM),65,279826,False,0.386,0.452,-7.715,1,0.0278,0.417,0.0,0.0881,0.287,169.837,acoustic
217,Zack Tabudlo,Episode,Habang Buhay,69,244067,False,0.62,0.668,-5.719,1,0.0305,0.088,0.0,0.362,0.183,118.013,acoustic
218,Jonah Baker,Beautiful Soul,Beautiful Soul,44,214738,False,0.394,0.281,-11.12,1,0.0414,0.826,0.0,0.0854,0.485,90.044,acoustic
219,Ben Woodward,Bulletproof,Bulletproof,39,207677,False,0.59,0.552,-10.496,1,0.0407,0.654,0.000359,0.128,0.635,155.101,acoustic
220,Andrew Belle,Nightshade,Spectrum,54,265506,False,0.539,0.717,-7.385,1,0.031,0.000298,0.111,0.125,0.212,117.973,acoustic
221,Jonah Baker,Girls Like You (Acoustic Version),Girls Like You - Acoustic Version,44,188494,False,0.543,0.138,-14.331,1,0.0531,0.791,0.0,0.185,0.3,115.65,acoustic
222,Zack Tabudlo,Nangangamba,Nangangamba,70,210354,False,0.62,0.547,-6.772,1,0.0248,0.112,0.0,0.19,0.208,98.032,acoustic
223,Us The Duo,Better Together,Better Together,64,200706,False,0.761,0.311,-10.597,1,0.0692,0.647,0.0,0.15,0.553,109.891,acoustic
224,Andrew Foy;Renee Foy,Heartbreak Anniversary,Heartbreak Anniversary,40,199256,False,0.674,0.122,-17.963,1,0.0427,0.882,0.0,0.139,0.339,130.014,acoustic
225,Tyler Ward;Karis;Ray Lorraine,One More Time Around,One More Time Around,47,205666,False,0.429,0.358,-9.076,1,0.0346,0.614,0.0,0.0875,0.187,134.279,acoustic
226,A Great Big World,流星花園音樂專輯,Say Something,40,229573,False,0.456,0.101,-11.75,1,0.038,0.876,1.74e-06,0.0776,0.155,139.896,acoustic
227,Zack Tabudlo,Episode,Heart Can’t Lose,55,240952,False,0.647,0.567,-8.971,1,0.0328,0.0318,0.0,0.133,0.374,125.871,acoustic
228,Donovan Woods;Tenille Townes,The Other Way,I Ain't Ever Loved No One - Acoustic,57,199594,False,0.322,0.213,-14.915,0,0.0318,0.611,0.0,0.113,0.16,160.389,acoustic
229,Ray LaMontagne,Till The Sun Turns Black,Empty,48,317280,False,0.482,0.381,-13.93,1,0.0311,0.455,0.00295,0.114,0.42,81.712,acoustic
230,Megan Davies,"See You Again, Love Me Like You Do, Sugar (Acoustic Mashup)","See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",54,231965,False,0.393,0.207,-11.865,1,0.0392,0.877,0.0,0.104,0.262,163.99,acoustic
231,Tim Halperin,Covers,The Reason,53,200800,False,0.423,0.207,-8.811,1,0.0289,0.887,0.0,0.0948,0.209,149.664,acoustic
232,Canyon City,Refuge,Fix You,60,261665,False,0.522,0.152,-14.996,1,0.0303,0.788,2.37e-05,0.148,0.133,144.055,acoustic
233,JJ Heller,Hand to Hold,Hand to Hold,54,231605,False,0.547,0.313,-7.982,1,0.0315,0.612,7.97e-06,0.111,0.261,133.737,acoustic
234,Ray LaMontagne,Trouble,Hold You in My Arms,62,306200,False,0.504,0.321,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,acoustic
235,Us The Duo,Public Record,One Last Dance,51,224847,False,0.466,0.161,-14.498,1,0.0492,0.979,0.000238,0.231,0.171,139.167,acoustic
236,Boyce Avenue;Megan Nicole,"Cover Sessions, Vol. 2",Heaven,61,250063,False,0.619,0.28,-10.238,0,0.0317,0.73,0.0,0.103,0.292,129.948,acoustic
237,Joshua Hyslop,In Deepest Blue (Bonus Track Version),The Spark - Bonus Track,51,201933,False,0.596,0.429,-10.16,1,0.0377,0.775,0.0107,0.0962,0.229,148.086,acoustic
238,Drew Holcomb & The Neighbors,Medicine,American Beauty,63,158013,False,0.645,0.169,-15.744,1,0.0317,0.844,0.00019,0.109,0.178,167.826,acoustic
239,Ray LaMontagne,Part Of The Light,Such A Simple Thing,65,296386,False,0.522,0.256,-11.216,1,0.0258,0.86,0.000806,0.142,0.13,76.349,acoustic
240,Amos Lee,Amos Lee,Colors,64,160453,False,0.681,0.168,-13.397,1,0.0291,0.793,0.000134,0.109,0.29,128.615,acoustic
241,Boyce Avenue,"Cover Sessions, Vol. 6",Someone You Loved,57,182442,False,0.736,0.364,-5.966,1,0.0349,0.741,0.0,0.0932,0.371,110.023,acoustic
242,Jason Mraz;Meghan Trainor,Know.,More Than Friends (feat. Meghan Trainor),54,181360,False,0.451,0.528,-6.984,1,0.0364,0.366,0.0,0.0811,0.527,139.28,acoustic
243,Days N Daze,Show Me the Blueprints.,Flurry Rush,37,169318,True,0.371,0.674,-3.72,1,0.0488,0.169,0.0,0.0889,0.92,87.603,acoustic
244,Sara Bareilles,The Blessed Unrest,I Choose You,63,218573,False,0.731,0.572,-7.889,0,0.0445,0.105,0.00012,0.133,0.947,154.038,acoustic
245,Mindy Gledhill,Anchor,I Do Adore,53,149160,False,0.69,0.334,-5.626,1,0.066,0.947,0.0,0.0895,0.8,74.721,acoustic
247,Get Dead,Tall Cans & Loose Ends,Fuck You,36,169266,True,0.608,0.917,-5.341,1,0.0601,0.236,0.0,0.13,0.936,117.875,acoustic
250,John Adams,If I Ain't Got You (Acoustic),If I Ain't Got You - Acoustic,55,176509,False,0.652,0.15,-12.699,1,0.0363,0.923,0.0,0.102,0.361,104.018,acoustic
251,John Adams,Believe (Acoustic),Believe - Acoustic,57,179886,False,0.765,0.241,-8.865,1,0.0373,0.873,0.0,0.111,0.182,123.95,acoustic
252,Adam Christopher,Iris (Acoustic),Iris - Acoustic,54,184200,False,0.589,0.249,-10.086,1,0.0329,0.717,0.0,0.106,0.363,150.096,acoustic
253,Motohiro Hata,言ノ葉,Rain - Long Ver.,44,447306,False,0.588,0.604,-7.602,1,0.024,0.343,6.86e-05,0.252,0.351,92.02,acoustic
254,Aoi Teshima,Cheek to Cheek~I Love Cinemas~,C'est si bon,51,108346,False,0.735,0.203,-13.237,0,0.0539,0.854,0.00164,0.105,0.479,113.913,acoustic
255,Jonah Baker,Baby (Acoustic Version),Baby (Acoustic Version),42,160768,False,0.655,0.147,-14.409,1,0.0371,0.88,0.0,0.266,0.328,116.103,acoustic
256,YUZU,Land,Reason,47,304320,False,0.363,0.819,-3.128,1,0.0634,0.0591,0.0,0.0988,0.468,122.527,acoustic
257,Boyce Avenue;Emma Heesters,I Like Me Better,I Like Me Better,54,201508,False,0.473,0.263,-8.609,1,0.033,0.814,0.0,0.142,0.315,87.145,acoustic
258,Zack Tabudlo,Asan Ka Na Ba,Asan Ka Na Ba,73,241132,False,0.676,0.768,-5.695,0,0.0294,0.149,0.00147,0.345,0.493,105.999,acoustic
259,Boyce Avenue,"Cover Sessions, Vol. 3",A Thousand Years,56,263710,False,0.41,0.221,-11.673,1,0.0315,0.768,0.0,0.106,0.228,139.529,acoustic
260,Thomas Daniel,drivers license,drivers license,56,246345,False,0.439,0.217,-13.166,1,0.0413,0.933,0.0,0.126,0.373,144.413,acoustic
261,Jason Mraz,YES!,Love Someone,59,257173,False,0.582,0.347,-14.769,1,0.0305,0.317,0.00678,0.111,0.0797,97.957,acoustic
262,Jae Hall,The Winner Takes It All (Acoustic),The Winner Takes It All - Acoustic,57,159012,False,0.426,0.127,-13.287,1,0.0648,0.863,4.3e-06,0.0993,0.149,62.535,acoustic
263,Aaron Espe,Only Time,Only Time,56,178546,False,0.696,0.261,-12.107,0,0.0361,0.737,1.24e-05,0.11,0.361,136.053,acoustic
264,A Fine Frenzy,One Cell In The Sea,Almost Lover,57,268800,False,0.549,0.24,-7.778,1,0.0338,0.947,0.0,0.106,0.167,119.58,acoustic
265,Roses & Frey,Dance Monkey,Dance Monkey,51,197850,False,0.541,0.192,-13.995,0,0.0282,0.893,0.0,0.193,0.317,139.938,acoustic
266,Parachute,Parachute,Ocean,48,222400,False,0.662,0.711,-4.924,1,0.0279,0.0686,1.17e-05,0.085,0.352,119.989,acoustic
267,Kina Grannis,Dream a Little Dream of Me,Dream a Little Dream of Me,52,142379,False,0.665,0.185,-13.852,1,0.0381,0.913,0.0,0.334,0.458,82.474,acoustic
268,The Mayries,Back For Good,Back For Good,54,194667,False,0.591,0.175,-12.959,1,0.038,0.927,0.0,0.133,0.352,139.902,acoustic
269,Canyon City,OK,OK,55,212400,False,0.489,0.183,-14.769,1,0.033,0.907,3.95e-05,0.106,0.486,79.961,acoustic
270,Andrew Foy;Renee Foy,Just The Two Of Us,Just The Two Of Us,41,196304,False,0.618,0.083,-23.665,1,0.057,0.745,0.000123,0.146,0.597,90.865,acoustic
271,Boyce Avenue,"Cover Sessions, Vol. 6",Hey There Delilah,49,230868,False,0.664,0.319,-8.149,0,0.0271,0.862,0.0,0.121,0.258,105.036,acoustic
272,Andrew Foy;Renee Foy,Arcade,Arcade,37,186738,False,0.408,0.266,-12.9,0,0.0404,0.875,0.000498,0.104,0.35,143.651,acoustic
273,Kina Grannis,Yellow,Yellow,52,193536,False,0.623,0.132,-13.668,1,0.035,0.893,0.0,0.217,0.266,82.105,acoustic
274,Roses & Frey,Wake Me Up,Wake Me Up,58,196819,False,0.494,0.214,-11.041,1,0.0363,0.92,1.07e-05,0.107,0.35,125.981,acoustic
275,Aidan Hawken,Walking Blind (feat. Carina Round),Walking Blind,48,201440,False,0.374,0.183,-13.225,1,0.0281,0.897,0.0387,0.109,0.134,82.042,acoustic
276,Jon Bryant,Headphones,Headphones,56,204998,False,0.559,0.455,-8.937,1,0.0306,0.421,2.08e-06,0.103,0.396,159.985,acoustic
277,The Rescues,Teenage Dream,Teenage Dream,46,219093,False,0.642,0.408,-8.168,1,0.0396,0.729,0.0,0.185,0.411,119.81,acoustic
278,Ivan & Alyosha,The Worth Of The Wait,The Worth Of The Wait,55,171800,False,0.48,0.618,-7.335,1,0.0501,0.844,8.93e-05,0.325,0.344,82.051,acoustic
279,Kina Grannis,Can't Help Falling In Love (Piano Version),Can't Help Falling In Love - Piano Version,54,211624,False,0.271,0.0937,-15.035,1,0.0367,0.939,0.0,0.108,0.147,164.721,acoustic
280,Austin Plaine,Austin Plaine,Never Come Back Again,57,196240,False,0.594,0.695,-8.872,1,0.0259,0.19,3.58e-06,0.119,0.172,104.977,acoustic
281,Chord Overstreet,Love You To Death,Love You To Death,49,199459,False,0.574,0.344,-8.995,1,0.0345,0.421,0.0,0.0804,0.0987,147.924,acoustic
282,Plamina,Someone You Loved (Acoustic),Someone You Loved - Acoustic,55,169253,False,0.647,0.298,-7.91,1,0.0311,0.861,0.0,0.12,0.31,106.244,acoustic
283,Kina Grannis;Imaginary Future,What a Wonderful World,What a Wonderful World,51,137066,False,0.486,0.0399,-21.56,1,0.0405,0.953,8.74e-06,0.115,0.155,95.066,acoustic
284,Andrew Foy;Renee Foy,You Broke Me First,You Broke Me First,39,128798,True,0.734,0.0423,-24.831,1,0.0583,0.916,0.0,0.108,0.14,123.905,acoustic
285,Joshua Hyslop,Echos,Long Way Down,60,257972,False,0.711,0.231,-13.033,1,0.0346,0.832,0.00115,0.105,0.186,125.062,acoustic
286,Parachute,Losing Sleep,She Is Love,60,146066,False,0.629,0.174,-9.697,1,0.141,0.616,0.0,0.118,0.305,134.295,acoustic
287,Phillip LaRue,The Meaning,Marigold,53,172708,False,0.615,0.406,-12.619,1,0.0358,0.541,1.67e-05,0.0982,0.541,166.035,acoustic
288,krissy & ericka,Twelve: Fifty One (International Version),12:51,64,246280,False,0.503,0.357,-9.36,1,0.0272,0.727,0.0,0.128,0.438,136.135,acoustic
289,Takehara Pistol,リョウメンシダ/サンサーラ,サンサーラ,34,331984,False,0.45,0.183,-9.003,1,0.0309,0.762,3.41e-06,0.11,0.219,61.192,acoustic
290,Allman Brown;Liz Lawrence,1000 Years,Sons and Daughters,50,216052,False,0.525,0.461,-9.489,0,0.0878,0.775,2.14e-06,0.362,0.202,147.997,acoustic
291,Ben Rector,Brand New,Brand New,65,243933,False,0.555,0.934,-5.04,1,0.113,0.00268,0.0,0.122,0.422,144.874,acoustic
292,The Weepies;Deb Talan;Steve Tannen,Say I Am You,Gotta Have You,56,199786,False,0.678,0.363,-10.9,1,0.0318,0.872,0.000101,0.0798,0.543,75.004,acoustic
293,Ben Rector,Brand New,"30,000 Feet",57,256933,False,0.555,0.452,-9.636,1,0.0554,0.694,0.0,0.0595,0.321,179.921,acoustic
294,Eddy Tyler,Guitar Instrumental Covers,A Thousand Years,43,279916,False,0.586,0.396,-9.953,1,0.0319,0.896,0.543,0.0992,0.16,142.591,acoustic
295,Ray LaMontagne,Trouble,Jolene,64,250866,False,0.588,0.142,-15.196,1,0.0329,0.863,0.000162,0.0953,0.288,119.656,acoustic
296,Eddie Vedder,Into The Wild (Music For The Motion Picture),No Ceiling,58,94053,False,0.724,0.652,-6.869,1,0.0247,0.46,0.000142,0.101,0.75,106.911,acoustic
297,Joy Williams,Front Porch,Front Porch,64,231813,False,0.567,0.224,-10.024,1,0.0299,0.887,0.0,0.109,0.2,124.44,acoustic
298,Days N Daze,Rogue Taxidermy,Goodbye Lulu,35,150047,True,0.544,0.839,-8.991,1,0.0568,0.784,0.0,0.341,0.967,87.609,acoustic
299,Ray LaMontagne,Cruising,Three More Days,36,216773,False,0.555,0.68,-8.358,0,0.0323,0.126,0.000906,0.0506,0.903,84.518,acoustic
300,Callum J Wright,Isn't She Lovely (Acoustic),Isn't She Lovely - Acoustic,54,145771,False,0.69,0.306,-9.193,1,0.0356,0.805,0.0,0.0968,0.424,115.671,acoustic
301,Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 4",We Could Still Be Happy,43,279260,False,0.513,0.317,-17.036,1,0.0363,0.365,0.003,0.118,0.177,84.853,acoustic
302,John Adams,Fix You (Acoustic),Fix You - Acoustic,49,162963,False,0.494,0.152,-9.843,1,0.0313,0.947,0.0,0.123,0.304,134.178,acoustic
303,Lusaint,I'm Yours (Acoustic),I'm Yours - Acoustic,55,166189,False,0.634,0.267,-7.396,1,0.044,0.841,0.0,0.11,0.391,143.514,acoustic
304,Boyce Avenue;Sarah Hyland,"Cover Sessions, Vol. 4",Closer,54,244188,False,0.694,0.471,-8.62,1,0.0281,0.411,0.0,0.233,0.466,95.003,acoustic
305,Mother's Daughter;Beck Pete,A Sky Full of Stars,A Sky Full of Stars,55,165067,False,0.643,0.11,-14.28,1,0.0294,0.876,1.38e-05,0.112,0.152,101.995,acoustic
306,Aron Wright,I Don't Believe in Satan,I Don't Believe in Satan,39,208571,False,0.422,0.41,-14.151,0,0.0467,0.00855,0.0,0.104,0.354,83.952,acoustic
307,The Perishers,Let There Be Morning (Bonus Track Version),Pills,51,189240,False,0.543,0.288,-8.608,0,0.0258,0.667,0.0,0.113,0.293,95.435,acoustic
308,Tyler Ward;Madysyn,he said. she said.,Shallow - Acoustic,52,182553,False,0.332,0.282,-7.257,1,0.044,0.825,0.0,0.104,0.234,187.057,acoustic
309,Jonah Baker,Watermelon Sugar (Acoustic),Watermelon Sugar - Acoustic,56,183093,False,0.43,0.121,-15.148,1,0.0404,0.908,0.0,0.161,0.461,91.211,acoustic
310,Matt Johnson;Jaclyn Davies,Say You Won't Let Go (Acoustic),Say You Won't Let Go - Acoustic,48,243724,False,0.432,0.197,-9.251,1,0.0414,0.87,0.0,0.11,0.348,163.985,acoustic
311,Kitri,Hikare Inochi,Hikare Inochi,41,322146,False,0.592,0.769,-5.268,1,0.0311,0.319,4.66e-06,0.137,0.385,102.033,acoustic
312,Ben Woodward,Call You Mine (Acoustic Piano),Call You Mine (Acoustic Piano),40,209554,False,0.733,0.297,-14.452,1,0.0359,0.935,2.75e-06,0.108,0.766,103.953,acoustic
313,Kina Grannis,In the Waiting,For Now,57,198403,False,0.394,0.249,-10.484,1,0.0396,0.927,0.0,0.115,0.329,79.549,acoustic
314,Greg Laswell,Three Flights From Alto Nido,Sweet Dream,53,67746,False,0.41,0.234,-15.236,1,0.0421,0.798,0.00304,0.108,0.19,93.72,acoustic
315,Andrew Foy,Love Nwantiti,Love Nwantiti,30,129032,False,0.48,0.158,-15.239,1,0.0807,0.809,0.886,0.117,0.498,86.107,acoustic
316,Ross Copperman,Stars Are on Your Side,Stars Are on Your Side,49,218004,False,0.255,0.625,-8.31,1,0.0323,0.63,0.000211,0.0976,0.191,84.611,acoustic
317,Jonah Baker;Sara Phillips,Covers,We Don't Talk Anymore / Cold (feat. Sara Phillips),26,222911,False,0.524,0.328,-10.001,1,0.0403,0.817,0.0,0.118,0.599,99.941,acoustic
318,Joe Brooks,Constellation Me,Superman,53,206693,False,0.464,0.653,-7.514,1,0.101,0.199,0.0,0.0979,0.416,162.196,acoustic
319,Boyce Avenue,"Cover Sessions, Vol. 5",Chasing Cars,52,246979,False,0.659,0.331,-8.987,1,0.0321,0.809,0.0,0.0996,0.0877,105.01,acoustic
320,Zack Tabudlo,Episode,Calm Me Down,51,282950,False,0.592,0.49,-8.508,1,0.0263,0.395,0.0,0.333,0.437,99.994,acoustic
321,Masaharu Fukuyama,KISSして,KISSして,35,222626,False,0.467,0.851,-4.203,1,0.0526,0.000353,0.0,0.33,0.644,93.873,acoustic
322,Zack Tabudlo;James TW,Binibini (Last Day On Earth),Binibini (Last Day On Earth) (feat. James TW),54,219692,False,0.564,0.391,-7.655,1,0.0311,0.478,0.0,0.127,0.101,130.03,acoustic
323,Ciaran Lavery,Kosher,Left for America,50,170786,False,0.498,0.384,-10.752,1,0.0976,0.818,0.000937,0.13,0.25,79.856,acoustic
324,John Frusciante,To Record Only Water For Ten Days (U.S. Version),Ramparts,53,70133,False,0.386,0.428,-9.949,0,0.0295,0.951,0.882,0.162,0.73,172.311,acoustic
325,Chord Overstreet,Hold On (Acoustic),Hold On - Acoustic,48,200346,False,0.702,0.259,-9.73,1,0.0403,0.878,5.34e-06,0.108,0.246,120.102,acoustic
326,The Civil Wars,The Civil Wars,Dust to Dust,49,229653,False,0.747,0.265,-14.141,1,0.0354,0.745,0.0169,0.11,0.2,138.017,acoustic
327,Masaharu Fukuyama,Good night,Good night,35,354213,False,0.522,0.498,-7.247,1,0.0257,0.0758,1.51e-06,0.25,0.221,145.908,acoustic
328,Zack Tabudlo,As You Are,As You Are,60,183969,False,0.715,0.438,-6.147,0,0.0373,0.353,1.75e-06,0.108,0.447,81.07,acoustic
329,Zack Tabudlo,Episode,Binibini,65,221538,False,0.642,0.374,-10.606,1,0.032,0.423,1.54e-06,0.435,0.0979,129.863,acoustic
330,Sara Farell,#Covers,It Aint Me,52,192545,False,0.354,0.415,-6.578,1,0.0289,0.797,0.0,0.107,0.421,175.537,acoustic
331,A Great Big World,Is There Anybody Out There?,Say Something,57,233266,False,0.447,0.158,-7.571,1,0.036,0.872,1.58e-06,0.0816,0.142,140.942,acoustic
332,Ingrid Michaelson;AJR,The Lotto,The Lotto,59,193695,False,0.687,0.748,-4.54,1,0.0785,0.24,0.0,0.373,0.872,88.944,acoustic
333,Rodrigo y Gabriela,Rodrigo Y Gabriela,Tamacun,50,205800,False,0.588,0.914,-7.442,1,0.0341,0.832,0.856,0.103,0.971,128.553,acoustic
334,Andrew Belle,The Ladder,Make It Without You,49,272612,False,0.456,0.205,-8.437,1,0.0313,0.92,0.00011,0.149,0.161,117.663,acoustic
335,Priscilla Ahn,A Good Day,Dream,54,211240,False,0.512,0.248,-10.359,1,0.0275,0.75,2.96e-05,0.114,0.158,109.692,acoustic
336,JJ Heller,"Big Love, Small Moments","Big Love, Small Moments",52,204293,False,0.582,0.282,-9.229,1,0.0316,0.793,2.01e-06,0.0744,0.278,118.019,acoustic
337,Priscilla Ahn,When Marnie Was There Song Album - Just Know That I Love You.,I Am Not Alone,46,252386,False,0.568,0.18,-11.707,1,0.0284,0.758,6.17e-05,0.111,0.228,112.033,acoustic
338,Joshua Hyslop,Echos,Stand Your Ground,62,203253,False,0.71,0.271,-9.541,1,0.0283,0.658,4.59e-06,0.115,0.686,131.88,acoustic
339,Front Porch Step,I Never Loved Before I Found You,Perfect Man,32,291332,False,0.574,0.704,-4.65,1,0.0318,0.0931,0.000281,0.136,0.338,117.086,acoustic
340,Takehara Pistol,It's My Life,あ。っという間はあるさ,33,172373,False,0.64,0.895,-3.068,1,0.0316,0.273,0.0,0.247,0.94,115.941,acoustic
341,Eric Hutchinson,Pure Fiction,Tell The World,58,161328,False,0.669,0.854,-5.899,1,0.0431,0.0653,0.0,0.288,0.706,120.035,acoustic
342,Brett Dennen,So Much More (Special Edition),Ain't No Reason,57,220306,False,0.615,0.358,-9.694,1,0.0552,0.705,0.0,0.113,0.432,146.06,acoustic
343,Rail Yard Ghosts,Songs from the Lowdown,A Month from Now,34,192392,False,0.415,0.619,-7.624,0,0.123,0.946,2.75e-05,0.799,0.739,77.009,acoustic
344,Five For Fighting,Bookmarks,What If,55,207228,False,0.565,0.895,-5.354,1,0.04,0.194,0.0,0.101,0.592,149.919,acoustic
345,The Bridge City Sinners,Bridge City Sinners,Pussy Cat,33,122874,False,0.586,0.702,-4.418,1,0.132,0.59,0.0,0.146,0.644,177.598,acoustic
346,Frank Turner,Tape Deck Heart (Deluxe Edition),Polaroid Picture,33,223015,False,0.564,0.604,-5.055,1,0.0549,0.0287,4.74e-06,0.108,0.341,113.091,acoustic
350,Jonah Baker,Mirrors (Acoustic),Mirrors - Acoustic,52,224170,False,0.638,0.287,-11.174,0,0.0412,0.81,0.0,0.0804,0.445,128.025,acoustic
351,Aqualung;Kina Grannis,10 Futures,To the Wonder (feat. Kina Grannis),21,239004,False,0.515,0.46,-11.261,0,0.0436,0.891,0.14,0.0874,0.259,140.067,acoustic
352,Jonah Baker,Stay - Acoustic,Stay - Acoustic,50,181311,False,0.622,0.221,-14.335,1,0.0583,0.901,0.0,0.107,0.297,131.827,acoustic
353,Ichiko Aoba,マホロボシヤ,太陽さん,55,144653,False,0.44,0.0353,-20.858,1,0.0522,0.99,0.00312,0.108,0.362,181.988,acoustic
354,Kina Grannis,Oh What A Love,Oh What A Love,46,235135,False,0.457,0.064,-19.928,1,0.0339,0.941,0.108,0.107,0.0647,147.824,acoustic
355,Meiko,The Bright Side,Leave The Lights On,56,248360,False,0.649,0.821,-6.483,0,0.0313,0.0302,0.000141,0.0843,0.661,121.938,acoustic
356,Erin McCarley,I Won't Let You Down,I Won't Let You Down,40,198344,False,0.495,0.329,-11.661,1,0.0386,0.652,7.61e-05,0.0606,0.0919,72.992,acoustic
357,Jason Mraz,Look For The Good,Look For The Good (Single Version),21,239697,False,0.71,0.615,-8.23,1,0.133,0.0384,0.0,0.283,0.746,90.263,acoustic
358,Isabella Celander,Stargazing,Stargazing,55,186334,False,0.69,0.204,-12.427,1,0.0301,0.932,1.73e-06,0.119,0.525,139.587,acoustic
359,Roses & Frey,Bad Liar,Bad Liar,50,226877,False,0.596,0.195,-11.02,1,0.0264,0.926,0.0,0.139,0.176,82.114,acoustic
360,Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 3",Is It You,41,273260,False,0.66,0.743,-8.302,1,0.0506,0.0329,0.00136,0.098,0.445,130.025,acoustic
361,Us The Duo,Slow Down Time,Slow Down Time,44,196920,False,0.733,0.657,-6.843,1,0.0272,0.013,6.73e-05,0.317,0.433,109.954,acoustic
362,Amber Leigh Irish,Simply Acoustic,2002 - Acoustic,57,145056,False,0.589,0.296,-9.335,1,0.083,0.842,0.0,0.0736,0.611,165.799,acoustic
363,Jess Penner,"Love, Love, Love",Sweeter,33,196026,False,0.686,0.377,-9.59,1,0.0589,0.638,0.0,0.128,0.551,92.042,acoustic
364,Daniel Robinson,Heat Waves (Acoustic),Heat Waves - Acoustic,56,193027,False,0.659,0.338,-10.367,0,0.0376,0.842,0.0,0.277,0.495,145.877,acoustic
365,Yosui Inoue;Tamio Okuda,ショッピング,アジアの純真,32,233280,False,0.732,0.83,-6.63,1,0.0309,0.201,3.04e-05,0.0802,0.871,111.664,acoustic
366,Jonah Baker;Celine,If the World Was Ending (Acoustic),If the World Was Ending - Acoustic,35,213091,False,0.522,0.202,-13.38,1,0.0861,0.918,0.0,0.185,0.457,147.992,acoustic
